cursor,firstName,lastName,department,avgDifficulty,avgRating,numRatings,legacyId,link
YXJyYXljb25uZWN0aW9uOjE5OTI=,Yixing,Chen,Marketing,5,2.5,2,2434918,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2434918
YXJyYXljb25uZWN0aW9uOjE5OTM=,Poh,Koh,Education,5,2.5,4,2435090,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2435090
YXJyYXljb25uZWN0aW9uOjE5OTQ=,Xin,Liu,Mathematics,2.5,3.5,2,2435211,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2435211
YXJyYXljb25uZWN0aW9uOjE5OTU=,Ulfar,Bergthorsson,Biomedical,4,3,4,2435495,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2435495
YXJyYXljb25uZWN0aW9uOjE5OTY=,Deb,Bell-Pedersen,Biology,4,4,1,2435725,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2435725
YXJyYXljb25uZWN0aW9uOjE5OTc=,Alexandra,Sousa,Communication,5,3,1,2435798,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2435798
YXJyYXljb25uZWN0aW9uOjE5OTg=,Jyotikrishna,Dass,Computer Science,5,2,1,2436122,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2436122
YXJyYXljb25uZWN0aW9uOjE5OTk=,Bernard,Appiah,Science,2.9,1.2,8,2437415,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2437415
YXJyYXljb25uZWN0aW9uOjIwMDA=,Shannon,Hodges,Anthropology,4.3,1.7,3,2437769,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2437769
YXJyYXljb25uZWN0aW9uOjIwMDE=,Mehdi,Teymouri,Civil Engineering,4,4,1,2437872,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2437872
YXJyYXljb25uZWN0aW9uOjIwMDI=,Annie,Sungkajun,Architecture,5,3,1,2438914,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2438914
YXJyYXljb25uZWN0aW9uOjIwMDM=,Nicholas,Bradley,Communication,5,1.7,3,2439291,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2439291
YXJyYXljb25uZWN0aW9uOjIwMDQ=,Kirstie,Smith,Sociology,2,3,1,2440377,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440377
YXJyYXljb25uZWN0aW9uOjIwMDU=,Oguz,Gemiz,Mathematics,1,5,1,2440516,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440516
YXJyYXljb25uZWN0aW9uOjIwMDY=,Bailey,Urban,Business,5,1,1,2440673,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440673
YXJyYXljb25uZWN0aW9uOjIwMDc=,Ekaterina,Cervantes,Foreign Languages,0,0,0,2440694,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440694
YXJyYXljb25uZWN0aW9uOjIwMDg=,Nader,Mirabolfathi,Physics,0,0,0,2440754,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440754
YXJyYXljb25uZWN0aW9uOjIwMDk=,Ciana,Scaletti,Animal Science,4.1,3.5,8,2440795,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440795
YXJyYXljb25uZWN0aW9uOjIwMTA=,Tolulope,Oke,Mathematics,0,0,0,2440805,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440805
YXJyYXljb25uZWN0aW9uOjIwMTE=,Julie,Harlin,Agriculture,4.3,2.7,3,2440990,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2440990
YXJyYXljb25uZWN0aW9uOjIwMTI=,George,Allen,Geography,4.3,4,10,2441341,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2441341
YXJyYXljb25uZWN0aW9uOjIwMTM=,Guo,Cheng,Agriculture,3,3.5,2,2441483,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2441483
YXJyYXljb25uZWN0aW9uOjIwMTQ=,Young,Kim,Accounting,0,0,0,2441553,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2441553
YXJyYXljb25uZWN0aW9uOjIwMTU=,Andrea,Ettekal,Recreation Parks amp Tourism,5,2,2,2442846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2442846
YXJyYXljb25uZWN0aW9uOjIwMTY=,Haotian,Zhong,Sociology,0,0,0,2443095,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443095
YXJyYXljb25uZWN0aW9uOjIwMTc=,Michael,Burgess,Education,4,1,1,2443320,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443320
YXJyYXljb25uZWN0aW9uOjIwMTg=,Christina,Shimek,Education,2,2.3,3,2443329,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443329
YXJyYXljb25uZWN0aW9uOjIwMTk=,Morgan,Jones,Analytical,5,2,2,2443422,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443422
YXJyYXljb25uZWN0aW9uOjIwMjA=,Kristyn,Pantoja,Statistics,3,3,4,2443430,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443430
YXJyYXljb25uZWN0aW9uOjIwMjE=,Yuval,Doron,Mechanical Engineering,0,0,0,2443610,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443610
YXJyYXljb25uZWN0aW9uOjIwMjI=,Meradee,Tangvatcharapong,Economics,2.7,4,3,2443663,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443663
YXJyYXljb25uZWN0aW9uOjIwMjM=,In,Jang,Finance,2,3.5,2,2443710,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2443710
YXJyYXljb25uZWN0aW9uOjIwMjQ=,Michael,Pate,Mechanical Engineering,1.7,1.7,3,2444197,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2444197
YXJyYXljb25uZWN0aW9uOjIwMjU=,David,Waltemyer,Psychology & Sociology,5,2,3,2444960,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2444960
YXJyYXljb25uZWN0aW9uOjIwMjY=,Michael,Massett,Health & Physical Education,5,3,1,2445023,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2445023
YXJyYXljb25uZWN0aW9uOjIwMjc=,David,Peterson,Biochemistry,5,1,1,2445275,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2445275
YXJyYXljb25uZWN0aW9uOjIwMjg=,Marc,Marini,Engineering,5,3,1,2445545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2445545
YXJyYXljb25uZWN0aW9uOjIwMjk=,Angenette,Spalink,Performance Studies,4,2,3,2445554,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2445554
YXJyYXljb25uZWN0aW9uOjIwMzA=,James,Dole,Statistics,4.7,2.7,3,2445722,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2445722
YXJyYXljb25uZWN0aW9uOjIwMzE=,Dong Hee,Son,Chemistry,4,5,1,2445846,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2445846
YXJyYXljb25uZWN0aW9uOjIwMzI=,Zhihong,Xu,Education,3,3,1,2445905,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2445905
YXJyYXljb25uZWN0aW9uOjIwMzM=,Paula,Verdegaal,Economics,3.7,1,3,2446019,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2446019
YXJyYXljb25uZWN0aW9uOjIwMzQ=,Caitlin,Doherty,Anthropology,3.2,4.2,6,2446218,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2446218
YXJyYXljb25uZWN0aW9uOjIwMzU=,Qi,Ying,Civil Engineering,3.5,3.3,4,2446737,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2446737
YXJyYXljb25uZWN0aW9uOjIwMzY=,Kurt,Felpel,History,1,1,1,2448225,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2448225
YXJyYXljb25uZWN0aW9uOjIwMzc=,Alexandros,Gerakis,Engineering,0,0,0,2449244,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2449244
YXJyYXljb25uZWN0aW9uOjIwMzg=,Dorrin,Jarrahbashi,Mechanical Engineering,1.5,4,2,2449762,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2449762
YXJyYXljb25uZWN0aW9uOjIwMzk=,Kirk,Edney,Agriculture,3,4,1,2450000,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2450000
YXJyYXljb25uZWN0aW9uOjIwNDA=,Zane,Sheehan,Agriculture,5,4,1,2450001,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2450001
YXJyYXljb25uZWN0aW9uOjIwNDE=,James,Kaihatu,Civil Engineering,4.5,3,6,2451185,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2451185
YXJyYXljb25uZWN0aW9uOjIwNDI=,Andrew,Till,Nuclear Engineering,5,4,1,2451216,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2451216
YXJyYXljb25uZWN0aW9uOjIwNDM=,Leigh,Szucs,Health & Physical Education,5,2,2,2451900,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2451900
YXJyYXljb25uZWN0aW9uOjIwNDQ=,Satwik,Acharyya,Statistics,1,4,1,2452092,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2452092
YXJyYXljb25uZWN0aW9uOjIwNDU=,Dinakar,Sagapuram,Engineering,4.5,3.5,2,2452166,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2452166
YXJyYXljb25uZWN0aW9uOjIwNDY=,Winsome,Brooks,Communication,3.3,3.7,3,2452229,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2452229
YXJyYXljb25uZWN0aW9uOjIwNDc=,Shixi,Zhao,Health amp Physical Education,3.8,2.3,4,2453030,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2453030
YXJyYXljb25uZWN0aW9uOjIwNDg=,Namhee,Kim,Mechanical Engineering,3.5,3.5,2,2454240,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2454240
YXJyYXljb25uZWN0aW9uOjIwNDk=,Minsu,Cha,Civil Engineering,3.8,3.8,4,2454336,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2454336
YXJyYXljb25uZWN0aW9uOjIwNTA=,Ryun Jung,Lee,Architecture,4.8,1.2,5,2454350,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2454350
YXJyYXljb25uZWN0aW9uOjIwNTE=,Souvik,Goswami,Engineering,4.8,2.8,4,2454921,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2454921
